"","From","To","Prob"
"921941","V4093","V3773",26
"921942","V4094","V3773",28
"921943","V4095","V3773",28
"921944","V4096","V3773",42
"921947","V4099","V3773",26
"921948","V4100","V3773",34
"921950","V4102","V3773",28
"921951","V4103","V3773",28
"921952","V4104","V3773",34
"921953","V4105","V3773",38
"921983","V4135","V3773",34
"922007","V4159","V3773",26
"922008","V4160","V3773",26
"922009","V4161","V3773",26
"922011","V4163","V3773",26
"922016","V4168","V3773",26
"922019","V4171","V3773",26
"922020","V4172","V3773",26
"922027","V4179","V3773",26
"922029","V4181","V3773",26
"922030","V4182","V3773",26
"922031","V4183","V3773",28
"922040","V4192","V3773",28
"922041","V4193","V3773",28
"922043","V4195","V3773",28
"922048","V4200","V3773",28
"922050","V4202","V3773",28
"922051","V4203","V3773",26
"922052","V4204","V3773",28
"922054","V4206","V3773",26
"922056","V4208","V3773",26
"922059","V4211","V3773",28
"922061","V4213","V3773",28
"922062","V4214","V3773",26
"922063","V4215","V3773",26
"922064","V4216","V3773",30
"922065","V4217","V3773",26
"922066","V4218","V3773",28
"922068","V4220","V3773",30
"922069","V4221","V3773",26
"922072","V4224","V3773",26
"922074","V4226","V3773",26
"922077","V4229","V3773",28
"922078","V4230","V3773",26
"922080","V4232","V3773",26
"922081","V4233","V3773",26
"922084","V4236","V3773",28
"922086","V4238","V3773",32
"922087","V4239","V3773",26
"922088","V4240","V3773",28
"922090","V4242","V3773",26
"922092","V4244","V3773",26
"922094","V4246","V3773",30
"922105","V4257","V3773",26
"922106","V4258","V3773",26
"922111","V4263","V3773",26
"922113","V4265","V3773",26
"922115","V4267","V3773",30
"922118","V4270","V3773",26
"922123","V4275","V3773",26
"922143","V4295","V3773",30
"922144","V4296","V3773",34
"922151","V4303","V3773",28
"922155","V4307","V3773",28
"922156","V4308","V3773",28
"922157","V4309","V3773",36
"922158","V4310","V3773",28
"922167","V4319","V3773",26
"922169","V4321","V3773",30
"922174","V4326","V3773",38
"922177","V4329","V3773",26
"922181","V4333","V3773",28
"922182","V4334","V3773",28
"922186","V4338","V3773",34
"922187","V4339","V3773",40
"922188","V4340","V3773",26
"922190","V4342","V3773",36
"922191","V4343","V3773",26
"922192","V4344","V3773",26
"922194","V4346","V3773",30
"922197","V4349","V3773",30
"922198","V4350","V3773",26
"922199","V4351","V3773",26
"922201","V4353","V3773",26
"922203","V4355","V3773",28
"922204","V4356","V3773",28
"922205","V4357","V3773",26
"922215","V4367","V3773",28
"922216","V4368","V3773",36
"922217","V4369","V3773",28
"922451","V4603","V3773",26
"922452","V4604","V3773",34
"922460","V4612","V3773",30
"922462","V4614","V3773",26
"922463","V4615","V3773",30
"922466","V4618","V3773",26
"922478","V4630","V3773",36
"922541","V4693","V3773",28
"922552","V4704","V3773",28
"922726","V4878","V3773",28
"922728","V4880","V3773",30
"922729","V4881","V3773",30
"922732","V4884","V3773",28
"922733","V4885","V3773",26
"922734","V4886","V3773",32
"922735","V4887","V3773",30
"922737","V4889","V3773",30
"922738","V4890","V3773",34
"922739","V4891","V3773",30
"922740","V4892","V3773",26
"922741","V4893","V3773",34
"922742","V4894","V3773",28
"922743","V4895","V3773",26
"922744","V4896","V3773",28
"922745","V4897","V3773",28
"922746","V4898","V3773",32
"922747","V4899","V3773",28
"922748","V4900","V3773",30
"922749","V4901","V3773",30
"922750","V4902","V3773",38
"922753","V4905","V3773",26
"922754","V4906","V3773",26
"922759","V4911","V3773",26
"922760","V4912","V3773",28
"922761","V4913","V3773",26
"922762","V4914","V3773",26
"922763","V4915","V3773",26
"922764","V4916","V3773",26
"922765","V4917","V3773",32
"922766","V4918","V3773",28
"922767","V4919","V3773",34
"922768","V4920","V3773",28
"922769","V4921","V3773",30
"922770","V4922","V3773",28
"922772","V4924","V3773",26
"922774","V4926","V3773",26
"922775","V4927","V3773",26
"922777","V4929","V3773",30
"922778","V4930","V3773",34
"922780","V4932","V3773",26
"922781","V4933","V3773",26
"922782","V4934","V3773",28
"922783","V4935","V3773",30
"922784","V4936","V3773",34
"922785","V4937","V3773",38
"922786","V4938","V3773",28
"922787","V4939","V3773",26
"922788","V4940","V3773",34
"922789","V4941","V3773",26
"922792","V4944","V3773",26
"922793","V4945","V3773",26
"922794","V4946","V3773",32
"922797","V4949","V3773",28
"922798","V4950","V3773",26
"922799","V4951","V3773",26
"922800","V4952","V3773",26
"922801","V4953","V3773",26
"922802","V4954","V3773",28
"922803","V4955","V3773",26
"922804","V4956","V3773",30
"922805","V4957","V3773",30
"922806","V4958","V3773",28
"922807","V4959","V3773",26
"922808","V4960","V3773",28
"922809","V4961","V3773",28
"922810","V4962","V3773",32
"922811","V4963","V3773",38
"922812","V4964","V3773",26
"922813","V4965","V3773",32
"922814","V4966","V3773",26
"922815","V4967","V3773",32
"922816","V4968","V3773",28
"922818","V4970","V3773",32
"922819","V4971","V3773",26
"922820","V4972","V3773",28
"922821","V4973","V3773",28
"922822","V4974","V3773",28
"922823","V4975","V3773",28
"922824","V4976","V3773",26
"922825","V4977","V3773",26
"922826","V4978","V3773",28
"922828","V4980","V3773",30
"922831","V4983","V3773",26
"922833","V4985","V3773",26
"922834","V4986","V3773",26
"922835","V4987","V3773",28
"922837","V4989","V3773",26
"922839","V4991","V3773",26
"922840","V4992","V3773",28
"922841","V4993","V3773",28
"922842","V4994","V3773",30
"922843","V4995","V3773",28
"922844","V4996","V3773",26
"922853","V5005","V3773",26
"922859","V5011","V3773",34
"922860","V5012","V3773",26
"922861","V5013","V3773",26
"922863","V5015","V3773",26
"922865","V5017","V3773",28
"922866","V5018","V3773",26
"922867","V5019","V3773",26
"922868","V5020","V3773",26
"922869","V5021","V3773",32
"922870","V5022","V3773",26
"922871","V5023","V3773",30
"922872","V5024","V3773",30
"922874","V5026","V3773",28
"922875","V5027","V3773",28
"922876","V5028","V3773",28
"922877","V5029","V3773",26
"922878","V5030","V3773",26
"922882","V5034","V3773",32
"922883","V5035","V3773",30
"922884","V5036","V3773",26
"922890","V5042","V3773",26
"922896","V5048","V3773",26
"922898","V5050","V3773",26
"922900","V5052","V3773",30
"922902","V5054","V3773",32
"922904","V5056","V3773",34
"922906","V5058","V3773",32
"922907","V5059","V3773",28
"922908","V5060","V3773",32
"922909","V5061","V3773",26
"922910","V5062","V3773",34
"922911","V5063","V3773",28
"922912","V5064","V3773",28
"927297","V9449","V3773",26
"927298","V9450","V3773",28
"927299","V9451","V3773",30
"927301","V9453","V3773",26
"927302","V9454","V3773",28
"927303","V9455","V3773",26
"927304","V9456","V3773",30
"927306","V9458","V3773",26
"927308","V9460","V3773",26
"927313","V9465","V3773",26
"927314","V9466","V3773",26
"927315","V9467","V3773",34
"927317","V9469","V3773",36
"927320","V9472","V3773",26
"927321","V9473","V3773",26
"927322","V9474","V3773",30
"927323","V9475","V3773",26
"927335","V9487","V3773",28
"927346","V9498","V3773",26
"927347","V9499","V3773",26
"927349","V9501","V3773",26
"927352","V9504","V3773",30
"927358","V9510","V3773",26
"927359","V9511","V3773",26
"927362","V9514","V3773",26
"927363","V9515","V3773",26
"927365","V9517","V3773",28
"927366","V9518","V3773",28
"927367","V9519","V3773",26
"927370","V9522","V3773",28
"927371","V9523","V3773",26
"927372","V9524","V3773",26
"927387","V9539","V3773",26
"927389","V9541","V3773",30
"927391","V9543","V3773",28
"927448","V9600","V3773",28
"927450","V9602","V3773",30
"927451","V9603","V3773",28
"927453","V9605","V3773",26
"927455","V9607","V3773",28
"927456","V9608","V3773",28
"927457","V9609","V3773",28
"927459","V9611","V3773",26
"927460","V9612","V3773",26
"927468","V9620","V3773",26
"927470","V9622","V3773",28
"927471","V9623","V3773",26
"927473","V9625","V3773",30
"927474","V9626","V3773",26
"927475","V9627","V3773",26
"927476","V9628","V3773",28
"927477","V9629","V3773",30
"927478","V9630","V3773",26
"927479","V9631","V3773",34
"927481","V9633","V3773",28
"927482","V9634","V3773",26
"927483","V9635","V3773",26
"927484","V9636","V3773",40
"927485","V9637","V3773",32
"934715","V2063","V3831",26
"934802","V2150","V3831",26
"934808","V2156","V3831",26
"935261","V2609","V3831",28
"935282","V2630","V3831",26
"935330","V2678","V3831",26
"936341","V3689","V3831",26
"942101","V9449","V3831",28
"942102","V9450","V3831",26
"942103","V9451","V3831",28
"942104","V9452","V3831",28
"942106","V9454","V3831",26
"942110","V9458","V3831",34
"942117","V9465","V3831",26
"942120","V9468","V3831",28
"942128","V9476","V3831",26
"942129","V9477","V3831",26
"942130","V9478","V3831",32
"942131","V9479","V3831",28
"942134","V9482","V3831",28
"942172","V9520","V3831",26
"942174","V9522","V3831",26
"942180","V9528","V3831",26
"942188","V9536","V3831",26
"942189","V9537","V3831",34
"942195","V9543","V3831",26
"942196","V9544","V3831",26
"942202","V9550","V3831",32
"942204","V9552","V3831",34
"942211","V9559","V3831",28
"942220","V9568","V3831",26
"942222","V9570","V3831",26
"942225","V9573","V3831",26
"942227","V9575","V3831",26
"942228","V9576","V3831",28
"942254","V9602","V3831",28
"942262","V9610","V3831",26
"942264","V9612","V3831",26
"942275","V9623","V3831",32
"942278","V9626","V3831",34
"942280","V9628","V3831",26
"942284","V9632","V3831",26
"942285","V9633","V3831",34
"942287","V9635","V3831",30
"942289","V9637","V3831",30
"942290","V9638","V3831",26
"942291","V9639","V3831",28
"942292","V9640","V3831",30
"949463","V2007","V3922",26
"949465","V2009","V3922",26
"949468","V2012","V3922",30
"949478","V2022","V3922",26
"949511","V2055","V3922",26
"949540","V2084","V3922",26
"949541","V2085","V3922",26
"950057","V2601","V3922",26
"950059","V2603","V3922",26
"950070","V2614","V3922",26
"950073","V2617","V3922",26
"950074","V2618","V3922",26
"950075","V2619","V3922",26
"950077","V2621","V3922",28
"950082","V2626","V3922",26
"950085","V2629","V3922",26
"950087","V2631","V3922",26
"950090","V2634","V3922",26
"950091","V2635","V3922",28
"950093","V2637","V3922",28
"950094","V2638","V3922",26
"950102","V2646","V3922",28
"950103","V2647","V3922",28
"950105","V2649","V3922",26
"950107","V2651","V3922",26
"950114","V2658","V3922",34
"950121","V2665","V3922",26
"950123","V2667","V3922",26
"950126","V2670","V3922",28
"950129","V2673","V3922",26
"950139","V2683","V3922",26
"950142","V2686","V3922",28
"950152","V2696","V3922",26
"950161","V2705","V3922",26
"950832","V3376","V3922",28
"950837","V3381","V3922",26
"950840","V3384","V3922",26
"950842","V3386","V3922",32
"950843","V3387","V3922",28
"950844","V3388","V3922",32
"950846","V3390","V3922",38
"950847","V3391","V3922",34
"950848","V3392","V3922",26
"950850","V3394","V3922",26
"950852","V3396","V3922",42
"950853","V3397","V3922",38
"950854","V3398","V3922",26
"950855","V3399","V3922",28
"950856","V3400","V3922",26
"950857","V3401","V3922",28
"950858","V3402","V3922",36
"950861","V3405","V3922",26
"950863","V3407","V3922",30
"950864","V3408","V3922",30
"950866","V3410","V3922",26
"950867","V3411","V3922",26
"950886","V3430","V3922",26
"950904","V3448","V3922",30
"950905","V3449","V3922",32
"950906","V3450","V3922",28
"950911","V3455","V3922",28
"950915","V3459","V3922",26
"950917","V3461","V3922",32
"950921","V3465","V3922",30
"950922","V3466","V3922",30
"950923","V3467","V3922",26
"950924","V3468","V3922",32
"950925","V3469","V3922",28
"950927","V3471","V3922",26
"950928","V3472","V3922",30
"950932","V3476","V3922",26
"950933","V3477","V3922",26
"950937","V3481","V3922",26
"950958","V3502","V3922",34
"950959","V3503","V3922",26
"950960","V3504","V3922",26
"950962","V3506","V3922",26
"950964","V3508","V3922",26
"950966","V3510","V3922",28
"950969","V3513","V3922",26
"950977","V3521","V3922",26
"950990","V3534","V3922",26
"950994","V3538","V3922",26
"950995","V3539","V3922",28
"950996","V3540","V3922",28
"950998","V3542","V3922",28
"951000","V3544","V3922",26
"951006","V3550","V3922",26
"951024","V3568","V3922",28
"951026","V3570","V3922",26
"951029","V3573","V3922",28
"951032","V3576","V3922",38
"951038","V3582","V3922",32
"951039","V3583","V3922",26
"951040","V3584","V3922",28
"951045","V3589","V3922",28
"951059","V3603","V3922",26
"951069","V3613","V3922",26
"951092","V3636","V3922",34
"951093","V3637","V3922",26
"951096","V3640","V3922",26
"951097","V3641","V3922",28
"951099","V3643","V3922",30
"951102","V3646","V3922",28
"951103","V3647","V3922",26
"951104","V3648","V3922",30
"951108","V3652","V3922",26
"951121","V3665","V3922",26
"951131","V3675","V3922",26
"951152","V3696","V3922",32
"951154","V3698","V3922",26
"951163","V3707","V3922",30
"951180","V3724","V3922",26
"951183","V3727","V3922",26
"951373","V3917","V3922",26
"951375","V3919","V3922",26
"951379","V3923","V3922",26
"951380","V3924","V3922",26
"951382","V3926","V3922",30
"951385","V3929","V3922",30
"951386","V3930","V3922",32
"951387","V3931","V3922",26
"951390","V3934","V3922",26
"951392","V3936","V3922",28
"951395","V3939","V3922",26
"951398","V3942","V3922",38
"951399","V3943","V3922",26
"951400","V3944","V3922",26
"951402","V3946","V3922",26
"951403","V3947","V3922",26
"951408","V3952","V3922",26
"951419","V3963","V3922",26
"951424","V3968","V3922",28
"951425","V3969","V3922",28
"951429","V3973","V3922",26
"951430","V3974","V3922",28
"951431","V3975","V3922",26
"951433","V3977","V3922",26
"951442","V3986","V3922",30
"951443","V3987","V3922",26
"951444","V3988","V3922",28
"951446","V3990","V3922",30
"951447","V3991","V3922",30
"951450","V3994","V3922",28
"951451","V3995","V3922",26
"951454","V3998","V3922",26
"951456","V4000","V3922",30
"951457","V4001","V3922",26
"951458","V4002","V3922",26
"951460","V4004","V3922",26
"951464","V4008","V3922",28
"951466","V4010","V3922",26
"951472","V4016","V3922",32
"951473","V4017","V3922",28
"951474","V4018","V3922",26
"951477","V4021","V3922",26
"951478","V4022","V3922",30
"951479","V4023","V3922",26
"951480","V4024","V3922",28
"951481","V4025","V3922",34
"951482","V4026","V3922",26
"951483","V4027","V3922",36
"951487","V4031","V3922",26
"951488","V4032","V3922",34
"951489","V4033","V3922",26
"951494","V4038","V3922",30
"951495","V4039","V3922",34
"951496","V4040","V3922",26
"951497","V4041","V3922",30
"951504","V4048","V3922",28
"951505","V4049","V3922",28
"951506","V4050","V3922",30
"951507","V4051","V3922",38
"951508","V4052","V3922",36
"951509","V4053","V3922",26
"951510","V4054","V3922",26
"951512","V4056","V3922",32
"951513","V4057","V3922",30
"951514","V4058","V3922",28
"951515","V4059","V3922",30
"951516","V4060","V3922",28
"951517","V4061","V3922",28
"951518","V4062","V3922",28
"951519","V4063","V3922",28
"951521","V4065","V3922",30
"951522","V4066","V3922",30
"951523","V4067","V3922",28
"951524","V4068","V3922",30
"951525","V4069","V3922",30
"951526","V4070","V3922",30
"953271","V5815","V3922",28
"953273","V5817","V3922",26
"953276","V5820","V3922",26
"953278","V5822","V3922",28
"953280","V5824","V3922",28
"953282","V5826","V3922",26
"953284","V5828","V3922",32
"953285","V5829","V3922",26
"953291","V5835","V3922",32
"953298","V5842","V3922",30
"953303","V5847","V3922",30
"956907","V9451","V3922",26
"957053","V9597","V3922",28
"957067","V9611","V3922",26
"957068","V9612","V3922",28
"957070","V9614","V3922",26
"957071","V9615","V3922",26
"957072","V9616","V3922",30
"957074","V9618","V3922",30
"957075","V9619","V3922",32
"957080","V9624","V3922",30
"957094","V9638","V3922",26
"964276","V2016","V3928",26
"964278","V2018","V3928",26
"964280","V2020","V3928",26
"964291","V2031","V3928",26
"964302","V2042","V3928",26
"964310","V2050","V3928",30
"964314","V2054","V3928",26
"964316","V2056","V3928",28
"964317","V2057","V3928",28
"964326","V2066","V3928",32
"964335","V2075","V3928",30
"964341","V2081","V3928",28
"964345","V2085","V3928",28
"964352","V2092","V3928",26
"964353","V2093","V3928",26
"964354","V2094","V3928",28
"964362","V2102","V3928",26
"964363","V2103","V3928",26
"964368","V2108","V3928",30
"964373","V2113","V3928",26
"964374","V2114","V3928",26
"964642","V2382","V3928",26
"964657","V2397","V3928",32
"964858","V2598","V3928",28
"964859","V2599","V3928",32
"964860","V2600","V3928",26
"964861","V2601","V3928",28
"964863","V2603","V3928",26
"964867","V2607","V3928",26
"964868","V2608","V3928",26
"964871","V2611","V3928",26
"964872","V2612","V3928",26
"964874","V2614","V3928",26
"964890","V2630","V3928",26
"964891","V2631","V3928",26
"964899","V2639","V3928",26
"964900","V2640","V3928",28
"964903","V2643","V3928",26
"964905","V2645","V3928",26
"964913","V2653","V3928",28
"964914","V2654","V3928",28
"964915","V2655","V3928",44
"964917","V2657","V3928",26
"964924","V2664","V3928",26
"964925","V2665","V3928",26
"964927","V2667","V3928",26
"964930","V2670","V3928",28
"964931","V2671","V3928",28
"964932","V2672","V3928",30
"964934","V2674","V3928",26
"964936","V2676","V3928",32
"964948","V2688","V3928",26
"964949","V2689","V3928",28
"964951","V2691","V3928",26
"964954","V2694","V3928",28
"964955","V2695","V3928",36
"964956","V2696","V3928",26
"964958","V2698","V3928",30
"964960","V2700","V3928",30
"965669","V3409","V3928",26
"965674","V3414","V3928",26
"965679","V3419","V3928",30
"965690","V3430","V3928",26
"965713","V3453","V3928",26
"965716","V3456","V3928",26
"965732","V3472","V3928",26
"965735","V3475","V3928",26
"965740","V3480","V3928",28
"965741","V3481","V3928",26
"965749","V3489","V3928",26
"965751","V3491","V3928",26
"965754","V3494","V3928",26
"965763","V3503","V3928",26
"965764","V3504","V3928",26
"965778","V3518","V3928",26
"965780","V3520","V3928",26
"965782","V3522","V3928",26
"965785","V3525","V3928",26
"965788","V3528","V3928",28
"965796","V3536","V3928",28
"965803","V3543","V3928",28
"965817","V3557","V3928",26
"965821","V3561","V3928",28
"965826","V3566","V3928",30
"965828","V3568","V3928",28
"965829","V3569","V3928",26
"965833","V3573","V3928",26
"965842","V3582","V3928",26
"965844","V3584","V3928",26
"965862","V3602","V3928",28
"965863","V3603","V3928",30
"965864","V3604","V3928",28
"965897","V3637","V3928",26
"965981","V3721","V3928",26
"965999","V3739","V3928",26
"966006","V3746","V3928",26
"966009","V3749","V3928",26
"966011","V3751","V3928",28
"966019","V3759","V3928",26
"966021","V3761","V3928",28
"966024","V3764","V3928",28
"966030","V3770","V3928",26
"966031","V3771","V3928",28
"966033","V3773","V3928",30
"966035","V3775","V3928",26
"966048","V3788","V3928",26
"966049","V3789","V3928",28
"966050","V3790","V3928",26
"966054","V3794","V3928",30
"966061","V3801","V3928",26
"966062","V3802","V3928",26
"966063","V3803","V3928",26
"966083","V3823","V3928",26
"966086","V3826","V3928",26
"966087","V3827","V3928",26
"966088","V3828","V3928",26
"966091","V3831","V3928",26
"966094","V3834","V3928",26
"966101","V3841","V3928",26
"966103","V3843","V3928",26
"966127","V3867","V3928",26
"966134","V3874","V3928",26
"966181","V3921","V3928",26
"966199","V3939","V3928",26
"966201","V3941","V3928",26
"966214","V3954","V3928",26
"966228","V3968","V3928",28
"966237","V3977","V3928",26
"966243","V3983","V3928",26
"966244","V3984","V3928",36
"966248","V3988","V3928",40
"966249","V3989","V3928",42
"966259","V3999","V3928",28
"966268","V4008","V3928",30
"966276","V4016","V3928",28
"966277","V4017","V3928",30
"966278","V4018","V3928",26
"966279","V4019","V3928",26
"966280","V4020","V3928",38
"966281","V4021","V3928",30
"966282","V4022","V3928",28
"966283","V4023","V3928",30
"966284","V4024","V3928",42
"966285","V4025","V3928",28
"966287","V4027","V3928",38
"966288","V4028","V3928",26
"966289","V4029","V3928",32
"966290","V4030","V3928",32
"966292","V4032","V3928",40
"966295","V4035","V3928",36
"966297","V4037","V3928",28
"966298","V4038","V3928",26
"966299","V4039","V3928",30
"966300","V4040","V3928",36
"966301","V4041","V3928",36
"966305","V4045","V3928",26
"966306","V4046","V3928",30
"966309","V4049","V3928",28
"966310","V4050","V3928",32
"966314","V4054","V3928",26
"966328","V4068","V3928",26
"968076","V5816","V3928",26
"968094","V5834","V3928",38
"968098","V5838","V3928",28
"968107","V5847","V3928",26
"968114","V5854","V3928",26
"968119","V5859","V3928",30
"971857","V9597","V3928",26
"971869","V9609","V3928",26
"971874","V9614","V3928",28
"971875","V9615","V3928",26
"971889","V9629","V3928",28
"971891","V9631","V3928",26
"971894","V9634","V3928",30
"979326","V2262","V3971",30
"979456","V2392","V3971",26
"979679","V2615","V3971",26
"979730","V2666","V3971",26
"979764","V2700","V3971",26
"979765","V2701","V3971",26
"979767","V2703","V3971",26
"979771","V2707","V3971",26
"980461","V3397","V3971",26
"980982","V3918","V3971",26
"981053","V3989","V3971",26
"981071","V4007","V3971",26
"982913","V5849","V3971",26
"982915","V5851","V3971",26
"982923","V5859","V3971",26
"982924","V5860","V3971",26
"993887","V2019","V3976",26
"993894","V2026","V3976",28
"993908","V2040","V3976",26
"993910","V2042","V3976",26
"993919","V2051","V3976",26
"993923","V2055","V3976",26
"994466","V2598","V3976",26
"994551","V2683","V3976",26
"994553","V2685","V3976",26
"995434","V3566","V3976",26
"995469","V3601","V3976",26
"995480","V3612","V3976",26
"995794","V3926","V3976",26
"995800","V3932","V3976",26
"997682","V5814","V3976",28
"997712","V5844","V3976",26
"1001504","V9636","V3976",26
"1008688","V2016","V3979",26
"1008714","V2042","V3979",26
"1008727","V2055","V3979",28
"1008734","V2062","V3979",26
"1009064","V2392","V3979",26
"1009270","V2598","V3979",28
"1009316","V2644","V3979",26
"1009320","V2648","V3979",26
"1009323","V2651","V3979",26
"1009328","V2656","V3979",26
"1009363","V2691","V3979",30
"1009365","V2693","V3979",26
"1009368","V2696","V3979",26
"1009372","V2700","V3979",30
"1009374","V2702","V3979",30
"1009377","V2705","V3979",26
"1010039","V3367","V3979",26
"1010044","V3372","V3979",32
"1010047","V3375","V3979",28
"1010061","V3389","V3979",28
"1010070","V3398","V3979",28
"1010086","V3414","V3979",26
"1010091","V3419","V3979",26
"1010125","V3453","V3979",26
"1010142","V3470","V3979",26
"1010169","V3497","V3979",26
"1010229","V3557","V3979",28
"1010231","V3559","V3979",28
"1010235","V3563","V3979",26
"1010267","V3595","V3979",26
"1010273","V3601","V3979",28
"1010275","V3603","V3979",26
"1010587","V3915","V3979",26
"1010588","V3916","V3979",26
"1010590","V3918","V3979",28
"1010594","V3922","V3979",26
"1010602","V3930","V3979",26
"1010604","V3932","V3979",26
"1010611","V3939","V3979",26
"1010613","V3941","V3979",28
"1010617","V3945","V3979",26
"1010645","V3973","V3979",26
"1010654","V3982","V3979",30
"1010655","V3983","V3979",26
"1010664","V3992","V3979",26
"1010665","V3993","V3979",26
"1010669","V3997","V3979",26
"1010670","V3998","V3979",26
"1010689","V4017","V3979",26
"1010690","V4018","V3979",26
"1010704","V4032","V3979",26
"1010706","V4034","V3979",26
"1010719","V4047","V3979",30
"1010728","V4056","V3979",26
"1010729","V4057","V3979",26
"1010741","V4069","V3979",26
"1012340","V5668","V3979",32
"1012383","V5711","V3979",26
"1012384","V5712","V3979",26
"1012385","V5713","V3979",26
"1012500","V5828","V3979",28
"1012510","V5838","V3979",26
"1012522","V5850","V3979",26
"1016123","V9451","V3979",26
"1016272","V9600","V3979",26
"1016277","V9605","V3979",26
"1016279","V9607","V3979",26
"1016304","V9632","V3979",26
"1016307","V9635","V3979",26
"1016308","V9636","V3979",26
"1016312","V9640","V3979",26
"1023485","V2009","V3980",26
"1023494","V2018","V3980",26
"1023504","V2028","V3980",26
"1023506","V2030","V3980",30
"1023513","V2037","V3980",28
"1023515","V2039","V3980",26
"1023516","V2040","V3980",26
"1023538","V2062","V3980",26
"1024074","V2598","V3980",26
"1024077","V2601","V3980",28
"1024080","V2604","V3980",26
"1024081","V2605","V3980",26
"1024085","V2609","V3980",28
"1024087","V2611","V3980",26
"1024088","V2612","V3980",28
"1024090","V2614","V3980",26
"1024091","V2615","V3980",28
"1024092","V2616","V3980",34
"1024093","V2617","V3980",26
"1024098","V2622","V3980",26
"1024099","V2623","V3980",26
"1024101","V2625","V3980",30
"1024102","V2626","V3980",26
"1024104","V2628","V3980",26
"1024105","V2629","V3980",28
"1024106","V2630","V3980",26
"1024107","V2631","V3980",28
"1024111","V2635","V3980",26
"1024114","V2638","V3980",30
"1024119","V2643","V3980",28
"1024122","V2646","V3980",26
"1024125","V2649","V3980",28
"1024127","V2651","V3980",26
"1024128","V2652","V3980",26
"1024132","V2656","V3980",28
"1024141","V2665","V3980",26
"1024142","V2666","V3980",28
"1024144","V2668","V3980",26
"1024157","V2681","V3980",26
"1024158","V2682","V3980",26
"1024167","V2691","V3980",26
"1024169","V2693","V3980",30
"1024174","V2698","V3980",26
"1024180","V2704","V3980",26
"1024181","V2705","V3980",30
"1024846","V3370","V3980",30
"1024847","V3371","V3980",26
"1024850","V3374","V3980",50
"1024852","V3376","V3980",28
"1024856","V3380","V3980",26
"1024858","V3382","V3980",32
"1024859","V3383","V3980",30
"1024860","V3384","V3980",30
"1024864","V3388","V3980",26
"1024870","V3394","V3980",26
"1024874","V3398","V3980",28
"1024875","V3399","V3980",26
"1024876","V3400","V3980",26
"1024878","V3402","V3980",40
"1024881","V3405","V3980",32
"1024882","V3406","V3980",30
"1024883","V3407","V3980",30
"1024884","V3408","V3980",38
"1024887","V3411","V3980",28
"1024923","V3447","V3980",34
"1024924","V3448","V3980",28
"1024925","V3449","V3980",28
"1024926","V3450","V3980",28
"1024928","V3452","V3980",30
"1024933","V3457","V3980",28
"1024941","V3465","V3980",26
"1024947","V3471","V3980",26
"1024949","V3473","V3980",28
"1024952","V3476","V3980",30
"1024968","V3492","V3980",26
"1024978","V3502","V3980",26
"1024993","V3517","V3980",26
"1024996","V3520","V3980",26
"1025000","V3524","V3980",28
"1025018","V3542","V3980",26
"1025029","V3553","V3980",30
"1025030","V3554","V3980",26
"1025037","V3561","V3980",26
"1025049","V3573","V3980",26
"1025053","V3577","V3980",26
"1025055","V3579","V3980",26
"1025056","V3580","V3980",30
"1025057","V3581","V3980",28
"1025058","V3582","V3980",28
"1025062","V3586","V3980",28
"1025065","V3589","V3980",26
"1025087","V3611","V3980",26
"1025136","V3660","V3980",26
"1025173","V3697","V3980",26
"1025392","V3916","V3980",34
"1025393","V3917","V3980",30
"1025394","V3918","V3980",32
"1025395","V3919","V3980",32
"1025398","V3922","V3980",26
"1025400","V3924","V3980",40
"1025405","V3929","V3980",26
"1025408","V3932","V3980",28
"1025409","V3933","V3980",26
"1025410","V3934","V3980",26
"1025414","V3938","V3980",26
"1025416","V3940","V3980",30
"1025417","V3941","V3980",26
"1025418","V3942","V3980",38
"1025421","V3945","V3980",28
"1025431","V3955","V3980",26
"1025433","V3957","V3980",32
"1025435","V3959","V3980",28
"1025468","V3992","V3980",32
"1025470","V3994","V3980",38
"1025471","V3995","V3980",28
"1025473","V3997","V3980",30
"1025475","V3999","V3980",26
"1025477","V4001","V3980",30
"1025478","V4002","V3980",26
"1025488","V4012","V3980",26
"1025491","V4015","V3980",28
"1025524","V4048","V3980",26
"1025532","V4056","V3980",28
"1025533","V4057","V3980",30
"1025534","V4058","V3980",28
"1025535","V4059","V3980",30
"1025537","V4061","V3980",26
"1025540","V4064","V3980",26
"1027142","V5666","V3980",26
"1027143","V5667","V3980",26
"1027145","V5669","V3980",26
"1027146","V5670","V3980",26
"1027147","V5671","V3980",28
"1027189","V5713","V3980",26
"1027191","V5715","V3980",26
"1027314","V5838","V3980",28
"1027320","V5844","V3980",26
"1027322","V5846","V3980",26
"1038303","V2023","V3981",26
"1038312","V2032","V3981",26
"1038322","V2042","V3981",26
"1038351","V2071","V3981",26
"1038361","V2081","V3981",26
"1038364","V2084","V3981",26
"1038365","V2085","V3981",28
"1038366","V2086","V3981",26
"1038372","V2092","V3981",26
"1038374","V2094","V3981",26
"1038383","V2103","V3981",28
"1038409","V2129","V3981",26
"1038428","V2148","V3981",26
"1038554","V2274","V3981",26
"1038886","V2606","V3981",26
"1038896","V2616","V3981",26
"1038904","V2624","V3981",26
"1038906","V2626","V3981",26
"1038910","V2630","V3981",26
"1038914","V2634","V3981",26
