"","From","To","Prob"
"817757","V3537","V3392",1
"817766","V3546","V3392",1
"817769","V3549","V3392",17
"817777","V3557","V3392",101
"817779","V3559","V3392",119
"817780","V3560","V3392",58
"817781","V3561","V3392",81
"817782","V3562","V3392",3
"817785","V3565","V3392",43
"817786","V3566","V3392",16
"817787","V3567","V3392",48
"817788","V3568","V3392",11
"817789","V3569","V3392",58
"817811","V3591","V3392",12
"817813","V3593","V3392",2
"817820","V3600","V3392",170
"817821","V3601","V3392",8
"817822","V3602","V3392",24
"817823","V3603","V3392",4
"817824","V3604","V3392",7
"817854","V3634","V3392",6
"818135","V3915","V3392",9
"818136","V3916","V3392",2
"818139","V3919","V3392",66
"818142","V3922","V3392",71
"818143","V3923","V3392",10
"818144","V3924","V3392",34
"818145","V3925","V3392",11
"818146","V3926","V3392",89
"818149","V3929","V3392",29
"818150","V3930","V3392",39
"818151","V3931","V3392",12
"818152","V3932","V3392",88
"818154","V3934","V3392",4
"818155","V3935","V3392",40
"818156","V3936","V3392",1
"818157","V3937","V3392",3
"818159","V3939","V3392",21
"818160","V3940","V3392",4
"818161","V3941","V3392",60
"818162","V3942","V3392",34
"818163","V3943","V3392",41
"818164","V3944","V3392",30
"818165","V3945","V3392",21
"818166","V3946","V3392",1
"818167","V3947","V3392",2
"818170","V3950","V3392",98
"818171","V3951","V3392",138
"818172","V3952","V3392",167
"818200","V3980","V3392",17
"818213","V3993","V3392",11
"818215","V3995","V3392",34
"818218","V3998","V3392",47
"818219","V3999","V3392",38
"818220","V4000","V3392",1
"818221","V4001","V3392",93
"818222","V4002","V3392",1
"818225","V4005","V3392",58
"818230","V4010","V3392",87
"818231","V4011","V3392",16
"818232","V4012","V3392",68
"818233","V4013","V3392",4
"818234","V4014","V3392",70
"818276","V4056","V3392",111
"818277","V4057","V3392",124
"819886","V5666","V3392",55
"819887","V5667","V3392",60
"819888","V5668","V3392",13
"819889","V5669","V3392",48
"819890","V5670","V3392",67
"819891","V5671","V3392",74
"819892","V5672","V3392",15
"832461","V3437","V3439",16
"832463","V3439","V3439",47
"832464","V3440","V3439",2
"832465","V3441","V3439",5
"832466","V3442","V3439",73
"832468","V3444","V3439",15
"832469","V3445","V3439",4
"832858","V3834","V3439",1
"832875","V3851","V3439",1
"832876","V3852","V3439",3
"832880","V3856","V3439",3
"832883","V3859","V3439",1
"832886","V3862","V3439",4
"832888","V3864","V3439",3
"832897","V3873","V3439",2
"832902","V3878","V3439",1
"832908","V3884","V3439",3
"832909","V3885","V3439",3
"832911","V3887","V3439",2
"832913","V3889","V3439",8
"832914","V3890","V3439",13
"832918","V3894","V3439",1
"832919","V3895","V3439",2
"832923","V3899","V3439",4
"832925","V3901","V3439",31
"832926","V3902","V3439",6
"832927","V3903","V3439",1
"832928","V3904","V3439",13
"832929","V3905","V3439",2
"832930","V3906","V3439",6
"832931","V3907","V3439",14
"832932","V3908","V3439",7
"832934","V3910","V3439",33
"832936","V3912","V3439",20
"832937","V3913","V3439",3
"832938","V3914","V3439",34
"832972","V3948","V3439",39
"832973","V3949","V3439",20
"833181","V4157","V3439",43
"833182","V4158","V3439",2
"833183","V4159","V3439",56
"833184","V4160","V3439",33
"833185","V4161","V3439",1
"833187","V4163","V3439",4
"833189","V4165","V3439",1
"833190","V4166","V3439",24
"833191","V4167","V3439",1
"833194","V4170","V3439",1
"833195","V4171","V3439",5
"833196","V4172","V3439",14
"833197","V4173","V3439",5
"833210","V4186","V3439",53
"833211","V4187","V3439",3
"833212","V4188","V3439",7
"833901","V4877","V3439",40
"833902","V4878","V3439",30
"833903","V4879","V3439",4
"833904","V4880","V3439",60
"833905","V4881","V3439",20
"833906","V4882","V3439",81
"833907","V4883","V3439",3
"833908","V4884","V3439",10
"833909","V4885","V3439",21
"833911","V4887","V3439",4
"833912","V4888","V3439",19
"833913","V4889","V3439",22
"833914","V4890","V3439",2
"833916","V4892","V3439",4
"833917","V4893","V3439",7
"833923","V4899","V3439",3
"833925","V4901","V3439",4
"833926","V4902","V3439",1
"833927","V4903","V3439",112
"833928","V4904","V3439",40
"833929","V4905","V3439",10
"833930","V4906","V3439",44
"833931","V4907","V3439",20
"833932","V4908","V3439",51
"833933","V4909","V3439",4
"833934","V4910","V3439",13
"833935","V4911","V3439",64
"833936","V4912","V3439",135
"833937","V4913","V3439",27
"833938","V4914","V3439",51
"833939","V4915","V3439",124
"833940","V4916","V3439",5
"833943","V4919","V3439",4
"833945","V4921","V3439",30
"833947","V4923","V3439",29
"833949","V4925","V3439",33
"833950","V4926","V3439",24
"833951","V4927","V3439",16
"833952","V4928","V3439",49
"833953","V4929","V3439",40
"833954","V4930","V3439",59
"833955","V4931","V3439",60
"833956","V4932","V3439",22
"833957","V4933","V3439",29
"833958","V4934","V3439",71
"833959","V4935","V3439",7
"833960","V4936","V3439",50
"833961","V4937","V3439",70
"833962","V4938","V3439",14
"833963","V4939","V3439",20
"833964","V4940","V3439",23
"833965","V4941","V3439",7
"833966","V4942","V3439",45
"833967","V4943","V3439",5
"833968","V4944","V3439",85
"833969","V4945","V3439",46
"833970","V4946","V3439",25
"833972","V4948","V3439",35
"833973","V4949","V3439",31
"833974","V4950","V3439",3
"833975","V4951","V3439",25
"833976","V4952","V3439",36
"833977","V4953","V3439",11
"833978","V4954","V3439",17
"833979","V4955","V3439",55
"833980","V4956","V3439",13
"833981","V4957","V3439",48
"833982","V4958","V3439",19
"833983","V4959","V3439",19
"833984","V4960","V3439",31
"833985","V4961","V3439",86
"833986","V4962","V3439",33
"833987","V4963","V3439",58
"833988","V4964","V3439",69
"833989","V4965","V3439",55
"833990","V4966","V3439",56
"833991","V4967","V3439",67
"833994","V4970","V3439",46
"833995","V4971","V3439",30
"833996","V4972","V3439",14
"833997","V4973","V3439",29
"833998","V4974","V3439",45
"833999","V4975","V3439",21
"834000","V4976","V3439",4
"834001","V4977","V3439",14
"834002","V4978","V3439",48
"834003","V4979","V3439",4
"834004","V4980","V3439",1
"834005","V4981","V3439",23
"834006","V4982","V3439",19
"834007","V4983","V3439",1
"834008","V4984","V3439",13
"834009","V4985","V3439",35
"834010","V4986","V3439",6
"834011","V4987","V3439",23
"834012","V4988","V3439",41
"834013","V4989","V3439",4
"834014","V4990","V3439",10
"834015","V4991","V3439",20
"834016","V4992","V3439",16
"834017","V4993","V3439",29
"834018","V4994","V3439",1
"834019","V4995","V3439",4
"834020","V4996","V3439",5
"834021","V4997","V3439",23
"834035","V5011","V3439",10
"834076","V5052","V3439",51
"834077","V5053","V3439",7
"834078","V5054","V3439",5
"834080","V5056","V3439",11
"834081","V5057","V3439",4
"834082","V5058","V3439",1
"834083","V5059","V3439",50
"834084","V5060","V3439",7
"834085","V5061","V3439",28
"847197","V3369","V3448",1
"847198","V3370","V3448",11
"847199","V3371","V3448",4
"847200","V3372","V3448",22
"847206","V3378","V3448",8
"847207","V3379","V3448",9
"847208","V3380","V3448",1
"847225","V3397","V3448",1
"847231","V3403","V3448",14
"847232","V3404","V3448",2
"847233","V3405","V3448",58
"847234","V3406","V3448",2
"847235","V3407","V3448",3
"847236","V3408","V3448",43
"847237","V3409","V3448",33
"847238","V3410","V3448",12
"847239","V3411","V3448",18
"847240","V3412","V3448",43
"847241","V3413","V3448",43
"847242","V3414","V3448",113
"847247","V3419","V3448",71
"847275","V3447","V3448",11
"847276","V3448","V3448",7
"847277","V3449","V3448",144
"847279","V3451","V3448",44
"847280","V3452","V3448",47
"847282","V3454","V3448",2
"847283","V3455","V3448",11
"847284","V3456","V3448",90
"847285","V3457","V3448",4
"847286","V3458","V3448",13
"847287","V3459","V3448",4
"847288","V3460","V3448",12
"847289","V3461","V3448",101
"847290","V3462","V3448",50
"847293","V3465","V3448",50
"847294","V3466","V3448",9
"847295","V3467","V3448",13
"847296","V3468","V3448",13
"847297","V3469","V3448",38
"847298","V3470","V3448",2
"847299","V3471","V3448",32
"847302","V3474","V3448",7
"847304","V3476","V3448",92
"847308","V3480","V3448",3
"847310","V3482","V3448",2
"847314","V3486","V3448",49
"847315","V3487","V3448",3
"847316","V3488","V3448",35
"847317","V3489","V3448",95
"847318","V3490","V3448",15
"847319","V3491","V3448",94
"847320","V3492","V3448",101
"847321","V3493","V3448",9
"847322","V3494","V3448",1
"847323","V3495","V3448",5
"847326","V3498","V3448",50
"847327","V3499","V3448",5
"847347","V3519","V3448",43
"847351","V3523","V3448",1
"847355","V3527","V3448",1
"847356","V3528","V3448",63
"847358","V3530","V3448",4
"847364","V3536","V3448",72
"847365","V3537","V3448",109
"847376","V3548","V3448",3
"847378","V3550","V3448",1
"847385","V3557","V3448",31
"847387","V3559","V3448",73
"847389","V3561","V3448",52
"847391","V3563","V3448",37
"847393","V3565","V3448",15
"847394","V3566","V3448",25
"847395","V3567","V3448",30
"847396","V3568","V3448",31
"847397","V3569","V3448",3
"847419","V3591","V3448",20
"847421","V3593","V3448",24
"847422","V3594","V3448",43
"847423","V3595","V3448",21
"847428","V3600","V3448",2
"847429","V3601","V3448",54
"847430","V3602","V3448",1
"847431","V3603","V3448",47
"847432","V3604","V3448",14
"847752","V3924","V3448",66
"847753","V3925","V3448",28
"847761","V3933","V3448",7
"847762","V3934","V3448",28
"847766","V3938","V3448",46
"847768","V3940","V3448",18
"847770","V3942","V3448",36
"847773","V3945","V3448",14
"847827","V3999","V3448",60
"847828","V4000","V3448",6
"849496","V5668","V3448",8
"849498","V5670","V3448",2
"849499","V5671","V3448",21
"849500","V5672","V3448",10
"849540","V5712","V3448",1
"849542","V5714","V3448",1
"849543","V5715","V3448",1
"862184","V3552","V3648",24
"862197","V3565","V3648",1
"862200","V3568","V3648",1
"862202","V3570","V3648",39
"862203","V3571","V3648",1
"862204","V3572","V3648",2
"862205","V3573","V3648",4
"862206","V3574","V3648",13
"862208","V3576","V3648",32
"862209","V3577","V3648",14
"862211","V3579","V3648",2
"862223","V3591","V3648",2
"862224","V3592","V3648",6
"862229","V3597","V3648",3
"862239","V3607","V3648",29
"862241","V3609","V3648",16
"862243","V3611","V3648",9
"862245","V3613","V3648",71
"862247","V3615","V3648",121
"862248","V3616","V3648",11
"862250","V3618","V3648",54
"862263","V3631","V3648",2
"862269","V3637","V3648",46
"862271","V3639","V3648",41
"862274","V3642","V3648",5
"862275","V3643","V3648",34
"862276","V3644","V3648",38
"862277","V3645","V3648",49
"862278","V3646","V3648",13
"862279","V3647","V3648",13
"862280","V3648","V3648",49
"862282","V3650","V3648",11
"862283","V3651","V3648",4
"862284","V3652","V3648",53
"862285","V3653","V3648",26
"862286","V3654","V3648",79
"862287","V3655","V3648",70
"862294","V3662","V3648",20
"862296","V3664","V3648",5
"862308","V3676","V3648",9
"862317","V3685","V3648",10
"862318","V3686","V3648",7
"875444","V2008","V3681",1
"875454","V2018","V3681",4
"875455","V2019","V3681",3
"875457","V2021","V3681",3
"875458","V2022","V3681",4
"875524","V2088","V3681",1
"876034","V2598","V3681",2
"876035","V2599","V3681",1
"876040","V2604","V3681",1
"876076","V2640","V3681",1
"876081","V2645","V3681",3
"876087","V2651","V3681",1
"876090","V2654","V3681",1
"876097","V2661","V3681",1
"876099","V2663","V3681",1
"876100","V2664","V3681",1
"876109","V2673","V3681",3
"876112","V2676","V3681",1
"876114","V2678","V3681",1
"876117","V2681","V3681",2
"876122","V2686","V3681",1
"876133","V2697","V3681",1
"877031","V3595","V3681",1
"877032","V3596","V3681",26
"877033","V3597","V3681",1
"877037","V3601","V3681",1
"877049","V3613","V3681",2
"877051","V3615","V3681",1
"877052","V3616","V3681",13
"877053","V3617","V3681",1
"877056","V3620","V3681",2
"877078","V3642","V3681",1
"877079","V3643","V3681",1
"877081","V3645","V3681",3
"877089","V3653","V3681",1
"877101","V3665","V3681",4
"877102","V3666","V3681",48
"877107","V3671","V3681",3
"877108","V3672","V3681",10
"877110","V3674","V3681",53
"877116","V3680","V3681",5
"877123","V3687","V3681",45
"877124","V3688","V3681",41
"877133","V3697","V3681",2
"877135","V3699","V3681",3
"877143","V3707","V3681",1
"877149","V3713","V3681",1
"877151","V3715","V3681",18
"877156","V3720","V3681",3
"877161","V3725","V3681",10
"877165","V3729","V3681",3
"877201","V3765","V3681",13
"877263","V3827","V3681",2
"877269","V3833","V3681",9
"877272","V3836","V3681",2
"877283","V3847","V3681",1
"877284","V3848","V3681",2
"877286","V3850","V3681",6
"877414","V3978","V3681",2
"877424","V3988","V3681",2
"877455","V4019","V3681",1
"879274","V5838","V3681",2
"879292","V5856","V3681",1
"882898","V9462","V3681",1
"882969","V9533","V3681",1
"883033","V9597","V3681",19
"883035","V9599","V3681",1
"883037","V9601","V3681",1
"883039","V9603","V3681",1
"883048","V9612","V3681",1
"883050","V9614","V3681",5
"883051","V9615","V3681",2
"883052","V9616","V3681",3
"883053","V9617","V3681",2
"883054","V9618","V3681",14
"883055","V9619","V3681",15
"883056","V9620","V3681",1
"883058","V9622","V3681",1
"883060","V9624","V3681",41
"890256","V2016","V3707",1
"890264","V2024","V3707",1
"890275","V2035","V3707",1
"890281","V2041","V3707",1
"890292","V2052","V3707",1
"890301","V2061","V3707",1
"890315","V2075","V3707",1
"890324","V2084","V3707",2
"890328","V2088","V3707",1
"890334","V2094","V3707",1
"890343","V2103","V3707",1
"890354","V2114","V3707",1
"890379","V2139","V3707",2
"890385","V2145","V3707",1
"890388","V2148","V3707",1
"890499","V2259","V3707",1
"890838","V2598","V3707",1
"890851","V2611","V3707",2
"890865","V2625","V3707",1
"890869","V2629","V3707",1
"890875","V2635","V3707",1
"890880","V2640","V3707",3
"890882","V2642","V3707",2
"890883","V2643","V3707",2
"890887","V2647","V3707",1
"890891","V2651","V3707",2
"890893","V2653","V3707",16
"890894","V2654","V3707",22
"890895","V2655","V3707",1
"890901","V2661","V3707",2
"890903","V2663","V3707",1
"890904","V2664","V3707",6
"890908","V2668","V3707",1
"890909","V2669","V3707",4
"890912","V2672","V3707",3
"890919","V2679","V3707",4
"890920","V2680","V3707",3
"890922","V2682","V3707",1
"890934","V2694","V3707",5
"890939","V2699","V3707",10
"890940","V2700","V3707",1
"891805","V3565","V3707",10
"891808","V3568","V3707",17
"891831","V3591","V3707",4
"891832","V3592","V3707",1
"891833","V3593","V3707",6
"891836","V3596","V3707",2
"891837","V3597","V3707",9
"891841","V3601","V3707",7
"891843","V3603","V3707",6
"891844","V3604","V3707",3
"891847","V3607","V3707",5
"891855","V3615","V3707",4
"891856","V3616","V3707",2
"891858","V3618","V3707",4
"891864","V3624","V3707",3
"891882","V3642","V3707",1
"891883","V3643","V3707",5
"891884","V3644","V3707",7
"891885","V3645","V3707",2
"891886","V3646","V3707",1
"891887","V3647","V3707",14
"891889","V3649","V3707",12
"891890","V3650","V3707",1
"891892","V3652","V3707",4
"891893","V3653","V3707",8
"891903","V3663","V3707",1
"891904","V3664","V3707",2
"891910","V3670","V3707",6
"891915","V3675","V3707",31
"891917","V3677","V3707",4
"891927","V3687","V3707",23
"891940","V3700","V3707",12
"891942","V3702","V3707",5
"891943","V3703","V3707",2
"891995","V3755","V3707",38
"892017","V3777","V3707",4
"892023","V3783","V3707",1
"892024","V3784","V3707",25
"892038","V3798","V3707",1
"892045","V3805","V3707",7
"892064","V3824","V3707",1
"892076","V3836","V3707",1
"892197","V3957","V3707",2
"894078","V5838","V3707",1
"894097","V5857","V3707",1
"897692","V9452","V3707",1
"897706","V9466","V3707",1
"897720","V9480","V3707",1
"897721","V9481","V3707",1
"897725","V9485","V3707",1
"897729","V9489","V3707",1
"897732","V9492","V3707",1
"897735","V9495","V3707",1
"897755","V9515","V3707",1
"897766","V9526","V3707",3
"897779","V9539","V3707",2
"897780","V9540","V3707",1
"897837","V9597","V3707",12
"897838","V9598","V3707",12
"897839","V9599","V3707",17
"897840","V9600","V3707",18
"897841","V9601","V3707",18
"897842","V9602","V3707",1
"897843","V9603","V3707",6
"897844","V9604","V3707",8
"897845","V9605","V3707",24
"897846","V9606","V3707",9
"897847","V9607","V3707",15
"897848","V9608","V3707",3
"897849","V9609","V3707",5
"897850","V9610","V3707",3
"897852","V9612","V3707",6
"897853","V9613","V3707",2
"897854","V9614","V3707",25
"897855","V9615","V3707",93
"897856","V9616","V3707",18
"897857","V9617","V3707",2
"897858","V9618","V3707",11
"897859","V9619","V3707",12
"897860","V9620","V3707",2
"897861","V9621","V3707",18
"897862","V9622","V3707",15
"897863","V9623","V3707",6
"897864","V9624","V3707",73
"897865","V9625","V3707",18
"897868","V9628","V3707",2
"897869","V9629","V3707",1
"897870","V9630","V3707",1
"897871","V9631","V3707",1
"897873","V9633","V3707",5
"897875","V9635","V3707",2
"897876","V9636","V3707",2
"897877","V9637","V3707",4
"897879","V9639","V3707",1
"905082","V2038","V3771",1
"905647","V2603","V3771",1
"905664","V2620","V3771",1
"905676","V2632","V3771",1
"905680","V2636","V3771",2
"905684","V2640","V3771",1
"905687","V2643","V3771",2
"905700","V2656","V3771",1
"905707","V2663","V3771",1
"905708","V2664","V3771",3
"905712","V2668","V3771",1
"905715","V2671","V3771",2
"905716","V2672","V3771",3
"905718","V2674","V3771",1
"905723","V2679","V3771",1
"905725","V2681","V3771",1
"905726","V2682","V3771",1
"905734","V2690","V3771",1
"906695","V3651","V3771",2
"906698","V3654","V3771",1
"906713","V3669","V3771",7
"906714","V3670","V3771",4
"906715","V3671","V3771",6
"906716","V3672","V3771",2
"906717","V3673","V3771",10
"906718","V3674","V3771",7
"906720","V3676","V3771",1
"906721","V3677","V3771",30
"906724","V3680","V3771",5
"906725","V3681","V3771",8
"906726","V3682","V3771",27
"906728","V3684","V3771",5
"906730","V3686","V3771",6
"906731","V3687","V3771",5
"906740","V3696","V3771",1
"906742","V3698","V3771",40
"906744","V3700","V3771",13
"906747","V3703","V3771",19
"906749","V3705","V3771",3
"906753","V3709","V3771",1
"906757","V3713","V3771",3
"906761","V3717","V3771",1
"906766","V3722","V3771",1
"906768","V3724","V3771",19
"906771","V3727","V3771",6
"906773","V3729","V3771",53
"906780","V3736","V3771",65
"906781","V3737","V3771",1
"906783","V3739","V3771",23
"906788","V3744","V3771",9
"906791","V3747","V3771",2
"906792","V3748","V3771",3
"906793","V3749","V3771",3
"906797","V3753","V3771",3
"906798","V3754","V3771",2
"906799","V3755","V3771",16
"906805","V3761","V3771",63
"906808","V3764","V3771",67
"906812","V3768","V3771",1
"906816","V3772","V3771",3
"906818","V3774","V3771",38
"906819","V3775","V3771",1
"906820","V3776","V3771",86
"906823","V3779","V3771",36
"906826","V3782","V3771",10
"906838","V3794","V3771",2
"906839","V3795","V3771",26
"906840","V3796","V3771",84
"906841","V3797","V3771",22
"906842","V3798","V3771",98
"906843","V3799","V3771",81
"906844","V3800","V3771",1
"906845","V3801","V3771",24
"906846","V3802","V3771",46
"906847","V3803","V3771",107
"906848","V3804","V3771",18
"906849","V3805","V3771",88
"906850","V3806","V3771",1
"906851","V3807","V3771",7
"906854","V3810","V3771",2
"906855","V3811","V3771",1
"906856","V3812","V3771",16
"906857","V3813","V3771",21
"906862","V3818","V3771",3
"906864","V3820","V3771",7
"906865","V3821","V3771",1
"906866","V3822","V3771",47
"906867","V3823","V3771",43
"906868","V3824","V3771",53
"906869","V3825","V3771",94
"906870","V3826","V3771",29
"906871","V3827","V3771",32
"906873","V3829","V3771",18
"906874","V3830","V3771",102
"906875","V3831","V3771",1
"906876","V3832","V3771",15
"906877","V3833","V3771",83
"906878","V3834","V3771",27
"906879","V3835","V3771",1
"906880","V3836","V3771",96
"906887","V3843","V3771",6
"906888","V3844","V3771",6
"906889","V3845","V3771",70
"906890","V3846","V3771",30
"906891","V3847","V3771",31
"906892","V3848","V3771",15
"906893","V3849","V3771",3
"906894","V3850","V3771",44
"906895","V3851","V3771",24
"906896","V3852","V3771",8
"906897","V3853","V3771",14
"906898","V3854","V3771",5
"906899","V3855","V3771",9
"906900","V3856","V3771",15
"906901","V3857","V3771",21
"906903","V3859","V3771",26
"906904","V3860","V3771",3
"906906","V3862","V3771",9
"906907","V3863","V3771",6
"906908","V3864","V3771",10
"906914","V3870","V3771",13
"906915","V3871","V3771",2
"906916","V3872","V3771",33
"906919","V3875","V3771",1
"906921","V3877","V3771",4
"906923","V3879","V3771",8
"906924","V3880","V3771",6
"906927","V3883","V3771",1
"906928","V3884","V3771",7
"906929","V3885","V3771",8
"906942","V3898","V3771",13
"912641","V9597","V3771",10
"912656","V9612","V3771",1
"912657","V9613","V3771",2
"912660","V9616","V3771",2
"912661","V9617","V3771",2
"912662","V9618","V3771",4
"912663","V9619","V3771",1
"912668","V9624","V3771",2
"921583","V3735","V3773",24
"921584","V3736","V3773",1
"921585","V3737","V3773",2
"921586","V3738","V3773",27
"921587","V3739","V3773",19
"921588","V3740","V3773",3
"921592","V3744","V3773",2
"921598","V3750","V3773",29
"921601","V3753","V3773",27
"921602","V3754","V3773",7
"921603","V3755","V3773",15
"921607","V3759","V3773",23
"921609","V3761","V3773",15
"921611","V3763","V3773",1
"921612","V3764","V3773",3
"921615","V3767","V3773",40
"921617","V3769","V3773",25
"921619","V3771","V3773",23
"921620","V3772","V3773",19
"921623","V3775","V3773",43
"921624","V3776","V3773",74
"921625","V3777","V3773",15
"921626","V3778","V3773",28
"921627","V3779","V3773",72
"921628","V3780","V3773",37
"921629","V3781","V3773",67
"921630","V3782","V3773",57
"921631","V3783","V3773",38
"921632","V3784","V3773",20
"921633","V3785","V3773",23
"921634","V3786","V3773",6
"921636","V3788","V3773",12
"921637","V3789","V3773",1
"921639","V3791","V3773",2
"921640","V3792","V3773",33
"921641","V3793","V3773",54
"921642","V3794","V3773",44
"921643","V3795","V3773",34
"921644","V3796","V3773",14
"921645","V3797","V3773",84
"921646","V3798","V3773",1
"921647","V3799","V3773",5
"921648","V3800","V3773",94
"921651","V3803","V3773",56
"921652","V3804","V3773",1
"921654","V3806","V3773",21
"921655","V3807","V3773",63
"921656","V3808","V3773",108
"921657","V3809","V3773",89
"921658","V3810","V3773",5
"921659","V3811","V3773",8
"921660","V3812","V3773",1
"921661","V3813","V3773",27
"921662","V3814","V3773",16
"921663","V3815","V3773",17
"921664","V3816","V3773",9
"921665","V3817","V3773",17
"921666","V3818","V3773",43
"921667","V3819","V3773",37
"921668","V3820","V3773",144
"921669","V3821","V3773",120
"921670","V3822","V3773",43
"921671","V3823","V3773",74
"921672","V3824","V3773",18
"921673","V3825","V3773",88
"921675","V3827","V3773",11
"921676","V3828","V3773",11
"921677","V3829","V3773",6
"921678","V3830","V3773",22
"921679","V3831","V3773",14
"921680","V3832","V3773",45
"921682","V3834","V3773",10
"921683","V3835","V3773",71
"921684","V3836","V3773",1
"921685","V3837","V3773",19
"921686","V3838","V3773",39
"921687","V3839","V3773",2
"921688","V3840","V3773",11
"921689","V3841","V3773",23
"921690","V3842","V3773",116
"921691","V3843","V3773",114
"921692","V3844","V3773",44
"921693","V3845","V3773",1
"921694","V3846","V3773",53
"921695","V3847","V3773",18
"921696","V3848","V3773",17
"921697","V3849","V3773",4
"921698","V3850","V3773",1
"921701","V3853","V3773",7
"921706","V3858","V3773",3
"921712","V3864","V3773",3
"921715","V3867","V3773",136
"921719","V3871","V3773",2
"921722","V3874","V3773",62
"921723","V3875","V3773",139
"921724","V3876","V3773",25
"921743","V3895","V3773",2
"936064","V3412","V3831",1
"936068","V3416","V3831",1
"936211","V3559","V3831",1
"936362","V3710","V3831",4
"936365","V3713","V3831",3
"936383","V3731","V3831",2
"936405","V3753","V3831",1
"936413","V3761","V3831",6
"936414","V3762","V3831",2
"936415","V3763","V3831",2
"936416","V3764","V3831",2
"936419","V3767","V3831",4
"936421","V3769","V3831",5
"936422","V3770","V3831",4
"936423","V3771","V3831",1
"936431","V3779","V3831",1
"936437","V3785","V3831",8
"936445","V3793","V3831",35
"936446","V3794","V3831",14
"936447","V3795","V3831",1
"936450","V3798","V3831",11
"936451","V3799","V3831",3
"936452","V3800","V3831",7
"936456","V3804","V3831",24
"936459","V3807","V3831",20
"936463","V3811","V3831",3
"936470","V3818","V3831",2
"936472","V3820","V3831",1
"936473","V3821","V3831",2
"936479","V3827","V3831",3
"936485","V3833","V3831",3
"936486","V3834","V3831",12
"936488","V3836","V3831",1
"936492","V3840","V3831",3
"936494","V3842","V3831",4
"936496","V3844","V3831",8
"936500","V3848","V3831",6
"936501","V3849","V3831",12
"936810","V4158","V3831",2
"936813","V4161","V3831",1
"936816","V4164","V3831",3
"936817","V4165","V3831",1
"936823","V4171","V3831",1
"936824","V4172","V3831",5
"937534","V4882","V3831",29
"937546","V4894","V3831",1
"937547","V4895","V3831",13
"937548","V4896","V3831",34
"937552","V4900","V3831",21
"937605","V4953","V3831",1
"937608","V4956","V3831",1
"937630","V4978","V3831",4
"937714","V5062","V3831",12
"942101","V9449","V3831",19
"942102","V9450","V3831",14
"942103","V9451","V3831",9
"942104","V9452","V3831",4
"942105","V9453","V3831",1
"942106","V9454","V3831",5
"942107","V9455","V3831",9
"942108","V9456","V3831",15
"942109","V9457","V3831",3
"942110","V9458","V3831",2
"942111","V9459","V3831",2
"942113","V9461","V3831",3
"942114","V9462","V3831",6
"942116","V9464","V3831",2
"942118","V9466","V3831",1
"942119","V9467","V3831",20
"942120","V9468","V3831",1
"942121","V9469","V3831",21
"942122","V9470","V3831",2
"942123","V9471","V3831",16
"942124","V9472","V3831",6
"942125","V9473","V3831",19
"942126","V9474","V3831",16
"942127","V9475","V3831",13
"942128","V9476","V3831",4
"942129","V9477","V3831",5
"942130","V9478","V3831",16
"942131","V9479","V3831",6
"942132","V9480","V3831",1
"942133","V9481","V3831",5
"942134","V9482","V3831",13
"942135","V9483","V3831",5
"942136","V9484","V3831",6
"942138","V9486","V3831",2
"942139","V9487","V3831",3
"942140","V9488","V3831",5
"942141","V9489","V3831",2
"942142","V9490","V3831",2
"942143","V9491","V3831",3
"942144","V9492","V3831",21
"942145","V9493","V3831",11
"942146","V9494","V3831",9
"942147","V9495","V3831",1
"942148","V9496","V3831",6
"942149","V9497","V3831",2
"942150","V9498","V3831",21
"942151","V9499","V3831",3
"942152","V9500","V3831",7
"942153","V9501","V3831",9
"942154","V9502","V3831",24
"942157","V9505","V3831",1
"942158","V9506","V3831",2
"942161","V9509","V3831",17
"942162","V9510","V3831",14
"942163","V9511","V3831",26
"942164","V9512","V3831",1
"942166","V9514","V3831",6
"942167","V9515","V3831",13
"942168","V9516","V3831",2
"942169","V9517","V3831",13
"942170","V9518","V3831",13
"942171","V9519","V3831",3
"942172","V9520","V3831",1
"942174","V9522","V3831",3
"942175","V9523","V3831",3
"942176","V9524","V3831",9
"942177","V9525","V3831",5
"942178","V9526","V3831",1
"942180","V9528","V3831",1
"942187","V9535","V3831",1
"942191","V9539","V3831",8
"942192","V9540","V3831",2
"942202","V9550","V3831",2
"942205","V9553","V3831",1
"942208","V9556","V3831",1
"942210","V9558","V3831",1
"942211","V9559","V3831",1
"942217","V9565","V3831",5
"942218","V9566","V3831",5
"942219","V9567","V3831",3
"942225","V9573","V3831",3
"942226","V9574","V3831",1
"942250","V9598","V3831",17
"942251","V9599","V3831",22
"942252","V9600","V3831",46
"942253","V9601","V3831",25
"942254","V9602","V3831",10
"942255","V9603","V3831",33
"942256","V9604","V3831",14
"942257","V9605","V3831",31
"942258","V9606","V3831",43
"942259","V9607","V3831",51
"942260","V9608","V3831",28
"942261","V9609","V3831",9
"942262","V9610","V3831",42
"942263","V9611","V3831",34
"942264","V9612","V3831",26
"942265","V9613","V3831",40
"942268","V9616","V3831",6
"942269","V9617","V3831",2
"942272","V9620","V3831",16
"942273","V9621","V3831",83
"942274","V9622","V3831",22
"942275","V9623","V3831",2
"942277","V9625","V3831",30
"942278","V9626","V3831",1
"942280","V9628","V3831",14
"942281","V9629","V3831",14
"942282","V9630","V3831",6
"942283","V9631","V3831",18
"942284","V9632","V3831",14
